Label,ID,TRACK_ID,QUALITY,POSITION_X,POSITION_Y,POSITION_Z,POSITION_T,FRAME,RADIUS,VISIBILITY,MANUAL_COLOR,MEAN_INTENSITY,MEDIAN_INTENSITY,MIN_INTENSITY,MAX_INTENSITY,TOTAL_INTENSITY,STANDARD_DEVIATION,ESTIMATED_DIAMETER,CONTRAST,SNR
ID23881,23881,1936,0.073,0.000,903.000,0,109,109,25,1,-10921639,0.483,0,0,2,977.992,0.656,10.000,0.254,0.299
ID25024,25024,1936,0.075,0.000,903.000,0,110,110,25,1,-10921639,0.489,0,0,2,990.838,0.665,10.000,0.259,0.303
ID25325,25325,1936,0.135,0.000,903.000,0,111,111,25,1,-10921639,0.698,0,0,2,1412.702,0.893,43.776,0.371,0.423
ID26179,26179,1936,0.129,0.000,903.000,0,112,112,25,1,-10921639,0.724,0,0,2,1465.408,0.914,45.517,0.363,0.422
ID22235,22235,1937,0.034,668.000,903.000,0,104,104,25,1,-10921639,0.823,1,0,2,1667.375,0.735,13.875,0.112,0.226
ID23604,23604,1937,0.042,650.000,903.000,0,105,105,25,1,-10921639,0.903,1,0,2,1828.918,0.796,95.000,0.068,0.144
ID24152,24152,1937,0.107,646.000,903.000,0,106,106,25,1,-10921639,1.206,2,0,2,2441.433,0.938,53.528,0.256,0.524
ID24729,24729,1937,0.087,672.000,903.000,0,107,107,25,1,-10921639,1.044,1,0,2,2113.547,0.872,30.342,0.207,0.410
ID24447,24447,1937,0.065,674.000,903.000,0,108,108,25,1,-10921639,0.957,1,0,2,1936.987,0.824,64.987,0.163,0.325
ID23884,23884,1937,0.045,686.000,903.000,0,109,109,25,1,-10921639,0.811,1,0,2,1643.265,0.716,17.876,0.107,0.218
ID22238,22238,1938,0.043,933.000,903.000,0,104,104,25,1,-10921639,0.943,1,0,2,1908.648,0.826,13.765,0.116,0.237
ID23608,23608,1938,0.046,937.000,903.000,0,105,105,25,1,-10921639,0.973,1,0,2,1970.885,0.844,95.000,0.096,0.202
ID21998,21998,1939,0.033,499.891,133.415,0,104,104,25,1,-10921639,1.571,2,1,2,3182,0.495,28.297,0.013,0.084
ID23379,23379,1939,0.039,518.970,138.835,0,105,105,25,1,-10921639,1.825,2,1,2,3695,0.380,44.178,0.068,0.607
ID23934,23934,1939,0.034,522.242,141.373,0,106,106,25,1,-10921639,1.801,2,1,2,3647,0.399,29.012,0.056,0.474
ID22003,22003,1940,0.030,440.462,151.700,0,104,104,25,1,-10921639,1.510,2,1,2,3057,0.500,21.510,0.007,0.039
ID23382,23382,1940,0.021,450.268,154.674,0,105,105,25,1,-10921639,1.388,1,1,2,2811,0.487,20.666,-0.027,-0.156
ID23937,23937,1940,0.030,447.375,153.520,0,106,106,25,1,-10921639,1.453,1,1,2,2942,0.498,21.436,0.005,0.029
ID24499,24499,1940,0.029,446.061,149.233,0,107,107,25,1,-10921639,1.513,2,1,2,3063,0.500,95.000,0.016,0.093
ID24204,24204,1940,0.029,445.726,152.452,0,108,108,25,1,-10921639,1.583,2,1,2,3206,0.493,23.856,0.005,0.033
ID22009,22009,1941,0.021,193.978,171.758,0,104,104,25,1,-10921639,1.304,1,1,2,2640,0.460,19.718,-0.011,-0.060
ID23388,23388,1941,0.011,195.820,178.213,0,105,105,25,1,-10921639,1.255,1,1,2,2542,0.436,19.851,-0.028,-0.166
ID22010,22010,1942,0.044,569.825,179.266,0,104,104,25,1,-10921639,1.929,2,1,2,3907,0.256,45.556,0.082,1.143
ID23385,23385,1942,0.025,564.215,168.098,0,105,105,25,1,-10921639,1.913,2,1,2,3874,0.282,83.788,0.032,0.426
ID23943,23943,1942,0.029,571.550,183.009,0,106,106,25,1,-10921639,1.848,2,1,2,3742,0.359,33.754,0.027,0.272
ID24511,24511,1942,0.015,577.619,183.743,0,107,107,25,1,-10921639,1.825,2,1,2,3695,0.380,33.496,0.014,0.129
ID24212,24212,1942,0.029,576.689,182.851,0,108,108,25,1,-10921639,1.799,2,1,2,3643,0.401,34.273,0.028,0.248
ID23665,23665,1942,0.025,569.132,188.055,0,109,109,25,1,-10921639,1.783,2,1,2,3611,0.412,39.236,0.029,0.240
ID24799,24799,1942,0.020,580.276,188.157,0,110,110,25,1,-10921639,1.760,2,1,2,3563,0.427,33.511,0.028,0.228
ID22015,22015,1943,0.059,796.677,193.329,0,104,104,25,1,-10921639,1.760,2,1,2,3564,0.427,80.898,0.095,0.713
ID23389,23389,1943,0.048,805.592,180.339,0,105,105,25,1,-10921639,1.604,2,1,2,3249,0.489,24.894,0.043,0.271
ID23940,23940,1943,0.033,807.615,169.634,0,106,106,25,1,-10921639,1.603,2,1,2,3246,0.489,21.135,0.019,0.123
ID24504,24504,1943,0.031,807.163,160.060,0,107,107,25,1,-10921639,1.624,2,1,2,3288,0.485,95.000,0.021,0.136
ID22508,22508,1944,0.035,199.000,0.000,0,96,96,25,1,-10921639,1.182,2,0,2,2392.766,0.930,95.000,0.116,0.265
ID21376,21376,1944,0.014,209.000,0.000,0,97,97,25,1,-10921639,0.972,1,0,2,1968.623,0.837,84.740,0.020,0.045
ID21677,21677,1944,0.025,209.000,0.000,0,98,98,25,1,-10921639,1.021,1,0,2,2066.998,0.868,89.747,0.064,0.141
ID20853,20853,1944,0.020,205.000,0.000,0,99,99,25,1,-10921639,1.002,1,0,2,2028.442,0.854,84.763,0.068,0.150
ID20591,20591,1945,0.024,0.000,27.000,0,95,95,25,1,-10921639,0.949,1,0,2,1922.290,0.834,54.276,0.206,0.390
ID22521,22521,1945,0.050,0.000,30.000,0,96,96,25,1,-10921639,1.047,1,0,2,2119.978,0.882,26.989,0.204,0.402
ID21397,21397,1945,0.063,0.000,28.000,0,97,97,25,1,-10921639,1.039,1,0,2,2104.523,0.878,34.865,0.259,0.487
ID21689,21689,1945,0.048,20.754,27.289,0,98,98,25,1,-10921639,1.569,2,0.669,2,3177.456,0.494,57.780,0.330,1.577
ID20863,20863,1945,0.056,27.458,31.990,0,99,99,25,1,-10921639,1.678,2,1,2,3398,0.467,69.844,0.266,1.508
ID21699,21699,1946,0.041,311.719,50.523,0,98,98,25,1,-10921639,1.624,2,1,2,3289,0.484,95.000,0.030,0.195
ID20870,20870,1946,0.023,307.032,57.709,0,99,99,25,1,-10921639,1.474,1,1,2,2985,0.499,20.233,-0.008,-0.049
ID21431,21431,1947,0.044,573.119,97.688,0,97,97,25,1,-10921639,1.754,2,1,2,3552,0.431,30.010,0.049,0.377
ID21710,21710,1947,0.045,568.443,110.307,0,98,98,25,1,-10921639,1.765,2,1,2,3575,0.424,69.639,0.048,0.382
ID20881,20881,1947,0.041,559.981,106.554,0,99,99,25,1,-10921639,1.753,2,1,2,3550,0.431,91.032,0.046,0.360
ID20616,20616,1948,0.047,900.124,144.749,0,95,95,25,1,-10921639,1.555,2,1,2,3149,0.497,21.923,0.048,0.289
ID22548,22548,1948,0.033,910.349,136.233,0,96,96,25,1,-10921639,1.499,1,1,2,3035,0.500,21.739,0.020,0.119
ID21448,21448,1948,0.051,910.490,151.064,0,97,97,25,1,-10921639,1.688,2,1,2,3418,0.463,21.117,0.076,0.511
ID21720,21720,1948,0.016,914.511,156.691,0,98,98,25,1,-10921639,1.565,2,1,2,3170,0.496,95.000,-0.026,-0.169
ID20888,20888,1948,0.028,900.971,138.810,0,99,99,25,1,-10921639,1.614,2,1,2,3269,0.487,26.525,0.037,0.240
ID22278,22278,1948,0.016,894.401,143.429,0,100,100,25,1,-10921639,1.706,2,1,2,3454,0.456,43.462,0.043,0.311
ID20632,20632,1949,0.025,352.167,205.341,0,95,95,25,1,-10921639,1.636,2,1,2,3312,0.481,28.456,0.017,0.111
ID22565,22565,1949,0.019,359.527,205.625,0,96,96,25,1,-10921639,1.467,1,1,2,2970,0.499,21.953,-0.036,-0.217
ID21465,21465,1949,0.026,359.526,207.343,0,97,97,25,1,-10921639,1.478,1,1,2,2993,0.500,22.158,-0.011,-0.064
ID21736,21736,1949,0.022,360.644,213.344,0,98,98,25,1,-10921639,1.331,1,1,2,2695,0.471,22.155,-0.038,-0.224
ID20912,20912,1949,0.023,360.200,216.596,0,99,99,25,1,-10921639,1.377,1,1,2,2788,0.485,21.361,-0.029,-0.167
ID21501,21501,1950,0.032,763.347,330.198,0,97,97,25,1,-10921639,1.562,2,1,2,3163,0.496,95.000,-0.004,-0.027
ID21773,21773,1950,0.029,764.456,326.747,0,98,98,25,1,-10921639,1.551,2,1,2,3140,0.498,19.665,0.023,0.140
ID20945,20945,1950,0.049,766.572,323.146,0,99,99,25,1,-10921639,1.552,2,1,2,3143,0.497,23.722,0.051,0.305
ID22624,22624,1951,0.037,1147.257,417.928,0,96,96,25,1,-10921639,1.614,2,1,2,3268,0.487,95.000,0.068,0.421
ID21519,21519,1951,0.051,1151.687,400.295,0,97,97,25,1,-10921639,1.519,2,1,2,3075,0.500,25.767,0.054,0.312
ID21789,21789,1951,0.059,1155.481,386.748,0,98,98,25,1,-10921639,1.544,2,1,2,3126,0.498,23.988,0.064,0.372
ID20967,20967,1951,0.061,1155.862,390.621,0,99,99,25,1,-10921639,1.617,2,1,2,3274,0.486,80.648,0.074,0.460
ID22615,22615,1952,0.024,980.594,399.625,0,96,96,25,1,-10921639,1.615,2,1,2,3271,0.487,84.776,0.003,0.020
ID21518,21518,1952,0.025,979.509,397.753,0,97,97,25,1,-10921639,1.673,2,1,2,3388,0.469,88.374,0.006,0.044
ID21793,21793,1952,0.020,992.322,399.570,0,98,98,25,1,-10921639,1.571,2,1,2,3182,0.495,95.000,-0.007,-0.042
ID20968,20968,1952,0.038,991.812,394.316,0,99,99,25,1,-10921639,1.642,2,1,2,3326,0.479,20.545,0.035,0.231
ID21536,21536,1953,0.031,45.389,440.456,0,97,97,25,1,-10921639,1.307,1,1,2,2647,0.461,23.198,0.018,0.099
ID21815,21815,1953,0.013,39.520,451.393,0,98,98,25,1,-10921639,1.180,1,1,2,2390,0.384,90.936,-0.007,-0.044
ID20990,20990,1953,0.013,45.197,454.376,0,99,99,25,1,-10921639,1.209,1,1,2,2449,0.407,16.738,-0.014,-0.082
ID21825,21825,1954,0.034,1223.000,482.000,0,98,98,25,1,-10921639,0.826,1,0,2,1672.818,0.740,95.000,0.092,0.188
ID20998,20998,1954,0.011,1223.000,493.000,0,99,99,25,1,-10921639,0.798,1,0,2,1615.345,0.704,95.000,0.027,0.059
ID22378,22378,1954,0.021,1223.000,484.000,0,100,100,25,1,-10921639,0.818,1,0,2,1655.724,0.727,10.000,0.053,0.113
ID21838,21838,1955,0.036,501.523,518.264,0,98,98,25,1,-10921639,1.477,1,1,2,2991,0.500,20.545,0.017,0.098
ID21012,21012,1955,0.045,502.408,523.636,0,99,99,25,1,-10921639,1.477,1,1,2,2991,0.500,28.173,0.042,0.237
ID22661,22661,1956,0.054,780.249,541.936,0,96,96,25,1,-10921639,1.778,2,1,2,3600,0.416,31.351,0.071,0.569
ID21561,21561,1956,0.044,782.845,547.857,0,97,97,25,1,-10921639,1.787,2,1,2,3618,0.410,73.254,0.061,0.502
ID21849,21849,1956,0.034,782.893,559.661,0,98,98,25,1,-10921639,1.674,2,1,2,3390,0.469,95.000,0.030,0.205
ID21029,21029,1956,0.016,774.851,575.665,0,99,99,25,1,-10921639,1.714,2,1,2,3470,0.452,95.000,0.005,0.037
ID21862,21862,1957,0.071,381.407,591.321,0,98,98,25,1,-10921639,1.961,2,1,2,3972,0.192,95.000,0.128,2.315
ID21034,21034,1957,0.072,385.510,581.500,0,99,99,25,1,-10921639,1.807,2,1,2,3660,0.394,33.247,0.104,0.866
ID22407,22407,1957,0.064,373.178,571.409,0,100,100,25,1,-10921639,1.890,2,1,2,3827,0.313,71.331,0.109,1.185
ID21600,21600,1958,0.030,1223.000,662.000,0,97,97,25,1,-10921639,1.011,1,0,2,2046.510,0.864,25.134,0.101,0.214
ID21880,21880,1958,0.024,1223.000,655.000,0,98,98,25,1,-10921639,0.842,1,0,2,1705.630,0.757,40.861,0.094,0.191
ID21052,21052,1958,0.040,1223.000,659.000,0,99,99,25,1,-10921639,0.883,1,0,2,1787.351,0.780,27.284,0.113,0.229
ID22705,22705,1959,0.037,1160.806,682.157,0,96,96,25,1,-10921639,1.997,2,1,2,4043,0.059,48.296,0.063,4.014
ID21606,21606,1959,0.045,1155.056,683.467,0,97,97,25,1,-10921639,1.934,2,1,2,3917,0.248,45.791,0.073,1.065
ID21890,21890,1959,0.047,1155.833,690.497,0,98,98,25,1,-10921639,1.812,2,1,2,3670,0.391,90.139,0.064,0.557
ID21062,21062,1959,0.041,1154.876,694.982,0,99,99,25,1,-10921639,1.785,2,1,2,3615,0.411,29.736,0.038,0.318
ID20795,20795,1960,0.064,645.165,732.748,0,95,95,25,1,-10921639,1.917,2,1,2,3882,0.276,46.649,0.104,1.306
ID22718,22718,1960,0.066,642.801,722.668,0,96,96,25,1,-10921639,1.906,2,1,2,3859,0.292,95.000,0.113,1.320
ID21617,21617,1960,0.072,653.430,719.556,0,97,97,25,1,-10921639,1.934,2,1,2,3917,0.248,70.385,0.123,1.709
ID21902,21902,1960,0.073,651.995,720.307,0,98,98,25,1,-10921639,1.926,2,1,2,3901,0.261,55.569,0.123,1.621
ID21074,21074,1960,0.073,649.237,725.874,0,99,99,25,1,-10921639,1.885,2,1,2,3818,0.319,36.723,0.117,1.237
ID22453,22453,1960,0.067,649.077,732.990,0,100,100,25,1,-10921639,1.852,2,1,2,3751,0.355,36.070,0.108,1.016
ID21673,21673,1961,0.039,626.000,903.000,0,97,97,25,1,-10921639,0.811,1,0,2,1641.390,0.717,14.038,0.076,0.159
ID21958,21958,1961,0.036,625.000,903.000,0,98,98,25,1,-10921639,0.801,1,0,2,1621.375,0.708,95.000,0.069,0.145
ID21126,21126,1961,0.040,619.000,903.000,0,99,99,25,1,-10921639,0.861,1,0,2,1743.208,0.764,95.000,0.079,0.164
ID23580,23580,1962,0.024,945.593,823.912,0,105,105,25,1,-10921639,1.948,2,1,2,3944,0.223,95.000,0.030,0.517
ID24134,24134,1962,0.040,933.330,832.977,0,106,106,25,1,-10921639,1.951,2,1,2,3950,0.217,48.942,0.059,0.999
ID24715,24715,1962,0.044,929.288,839.587,0,107,107,25,1,-10921639,1.924,2,1,2,3896,0.265,95.000,0.066,0.896
ID24434,24434,1962,0.052,935.365,853.922,0,108,108,25,1,-10921639,1.869,2,1,2,3785,0.337,34.749,0.071,0.733
ID23873,23873,1962,0.049,941.443,866.653,0,109,109,25,1,-10921639,1.860,2,1,2,3766,0.347,82.701,0.101,0.984
ID25018,25018,1962,0.040,937.967,866.072,0,110,110,25,1,-10921639,1.931,2,1,2,3910,0.254,82.450,0.094,1.304
ID25317,25317,1962,0.042,942.974,863.936,0,111,111,25,1,-10921639,1.919,2,1,2,3885,0.274,89.178,0.083,1.071
ID26170,26170,1962,0.032,937.408,865.994,0,112,112,25,1,-10921639,1.844,2,1,2,3735,0.363,90.780,0.077,0.725
ID27587,27587,1962,0.042,944.455,860.920,0,113,113,25,1,-10921639,1.940,2,1,2,3929,0.237,95.000,0.070,1.067
ID25900,25900,1962,0.056,922.261,867.335,0,114,114,25,1,-10921639,1.935,2,1,2,3919,0.246,81.862,0.123,1.724
ID25609,25609,1962,0.041,929.092,874.289,0,115,115,25,1,-10921639,1.966,2,1,2,3981,0.181,68.542,0.147,2.771
ID27030,27030,1962,0.046,934.605,871.879,0,116,116,25,1,-10921639,1.973,2,1,2,3995,0.163,91.346,0.143,3.027
ID28448,28448,1962,0.044,939.497,874.105,0,117,117,25,1,-10921639,1.906,2,1,2,3859,0.292,67.885,0.146,1.663
ID26471,26471,1962,0.049,940.864,873.373,0,118,118,25,1,-10921639,1.936,2,1,2,3921,0.244,58.853,0.157,2.146
ID26750,26750,1962,0.053,937.421,872.341,0,119,119,25,1,-10921639,1.994,2,1,2,4038,0.077,64.005,0.165,7.340
ID28177,28177,1962,0.044,933.699,881.548,0,120,120,25,1,-10921639,1.977,2,0.832,2,4003.258,0.139,52.684,0.227,5.252
ID27897,27897,1962,0.036,932.282,874.333,0,121,121,25,1,-10921639,1.963,2,1,2,3975,0.189,95.000,0.138,2.525
ID27310,27310,1962,0.045,936.014,871.974,0,122,122,25,1,-10921639,1.974,2,1,2,3998,0.158,74.515,0.144,3.145
ID29322,29322,1962,0.054,924.579,895.554,0,123,123,25,1,-10921639,1.541,2,0,2,3120.725,0.800,47.669,0.240,0.745
ID29021,29021,1962,0.052,916.452,873.216,0,124,124,25,1,-10921639,1.952,2,1,2,3952,0.215,70.015,0.162,2.538
ID28739,28739,1962,0.057,913.076,871.684,0,125,125,25,1,-10921639,1.924,2,1,2,3896,0.265,66.266,0.154,1.941
ID29595,29595,1962,0.057,908.655,867.308,0,126,126,25,1,-10921639,1.928,2,1,2,3905,0.258,88.933,0.121,1.611
ID29903,29903,1962,0.059,907.217,869.084,0,127,127,25,1,-10921639,1.900,2,1,2,3848,0.300,77.869,0.134,1.503
ID32812,32812,1962,0.058,907.996,867.387,0,128,128,25,1,-10921639,1.901,2,1,2,3849,0.299,39.532,0.118,1.345
ID31336,31336,1962,0.051,908.687,865.663,0,129,129,25,1,-10921639,1.829,2,1,2,3704,0.376,65.793,0.097,0.858
ID31944,31944,1962,0.045,911.232,859.668,0,130,130,25,1,-10921639,1.846,2,1,2,3738,0.361,95.000,0.065,0.621
ID30483,30483,1962,0.038,908.768,859.816,0,131,131,25,1,-10921639,1.770,2,1,2,3584,0.421,95.000,0.042,0.339
ID30188,30188,1962,0.037,912.568,859.662,0,132,132,25,1,-10921639,1.757,2,1,2,3557,0.429,95.000,0.046,0.360
ID33107,33107,1962,0.042,912.366,854.507,0,133,133,25,1,-10921639,1.766,2,1,2,3576,0.424,33.885,0.053,0.418
ID33688,33688,1962,0.048,913.200,859.436,0,134,134,25,1,-10921639,1.806,2,1,2,3658,0.395,38.123,0.067,0.576
ID30794,30794,1962,0.066,917.616,870.795,0,135,135,25,1,-10921639,1.914,2,1,2,3875,0.281,43.481,0.169,1.972
ID31645,31645,1962,0.044,907.333,864.312,0,136,136,25,1,-10921639,1.753,2,1,2,3549,0.432,89.821,0.070,0.531
ID32514,32514,1962,0.022,906.142,840.829,0,137,137,25,1,-10921639,1.736,2,1,2,3515,0.441,95.000,0.007,0.053
ID31043,31043,1962,0.034,913.491,838.972,0,138,138,25,1,-10921639,1.844,2,1,2,3734,0.363,86.938,0.041,0.400
ID33395,33395,1962,0.032,901.123,832.944,0,139,139,25,1,-10921639,1.894,2,1,2,3836,0.308,34.014,0.036,0.424
ID32218,32218,1962,0.032,893.319,847.635,0,140,140,25,1,-10921639,1.919,2,1,2,3885,0.274,95.000,0.049,0.661
ID33968,33968,1962,0.031,901.577,836.763,0,141,141,25,1,-10921639,1.911,2,1,2,3869,0.285,83.531,0.051,0.654
ID34554,34554,1962,0.040,921.037,835.781,0,143,143,25,1,-10921639,1.919,2,1,2,3885,0.274,95.000,0.065,0.855
ID35133,35133,1962,0.042,922.098,836.198,0,144,144,25,1,-10921639,1.961,2,1,2,3971,0.194,49.236,0.072,1.354
ID34839,34839,1962,0.040,914.237,839.012,0,145,145,25,1,-10921639,1.938,2,1,2,3924,0.242,91.390,0.057,0.867
ID35421,35421,1962,0.039,920.354,836.947,0,146,146,25,1,-10921639,1.924,2,1,2,3896,0.265,88.612,0.060,0.820
ID23600,23600,1963,0.021,1001.592,874.926,0,105,105,25,1,-10921639,1.682,2,1,2,3406,0.466,95.000,0.085,0.568
ID24144,24144,1963,0.057,1001.781,872.741,0,106,106,25,1,-10921639,1.984,2,1,2,4017,0.127,48.699,0.180,4.789
ID24718,24718,1963,0.057,1005.135,868.642,0,107,107,25,1,-10921639,1.758,2,1,2,3559,0.429,79.531,0.131,0.948
ID24438,24438,1963,0.047,1007.088,870.702,0,108,108,25,1,-10921639,1.692,2,1,2,3426,0.462,39.693,0.111,0.729
ID23874,23874,1963,0.033,1010.087,870.721,0,109,109,25,1,-10921639,1.680,2,1,2,3402,0.467,77.926,0.090,0.594
ID25016,25016,1963,0.024,1024.012,857.873,0,110,110,25,1,-10921639,1.898,2,1,2,3844,0.302,95.000,0.041,0.498
ID25316,25316,1963,0.037,1019.525,860.350,0,111,111,25,1,-10921639,1.870,2,1,2,3786,0.337,95.000,0.049,0.519
ID23338,23338,1964,0.012,902.000,0.000,0,105,105,25,1,-10921639,0.912,1,0,2,1847.536,0.805,84.776,0.065,0.138
ID23893,23893,1964,0.053,887.000,0.000,0,106,106,25,1,-10921639,0.986,1,0,2,1996.176,0.848,25.458,0.115,0.240
ID24459,24459,1964,0.045,872.000,0.000,0,107,107,25,1,-10921639,1.058,1,0,2,2142.399,0.888,95.000,0.120,0.255
ID24160,24160,1964,0.055,861.000,0.000,0,108,108,25,1,-10921639,1.191,2,0,2,2412.482,0.935,62.757,0.163,0.357
ID23613,23613,1964,0.068,868.000,0.000,0,109,109,25,1,-10921639,1.216,2,0,2,2461.636,0.941,62.809,0.187,0.407
ID24739,24739,1964,0.061,860.000,0.000,0,110,110,25,1,-10921639,1.205,2,0,2,2440.636,0.938,45.237,0.178,0.389
ID25040,25040,1964,0.061,863.000,0.000,0,111,111,25,1,-10921639,1.211,2,0,2,2452.135,0.940,47.581,0.182,0.396
ID25907,25907,1964,0.053,868.000,0.000,0,112,112,25,1,-10921639,1.214,2,0,2,2458.701,0.941,52.540,0.167,0.370
ID23350,23350,1965,0.028,406.807,38.257,0,105,105,25,1,-10921639,1.303,1,1,2,2638,0.460,90.498,0.013,0.074
ID23903,23903,1965,0.034,402.012,36.438,0,106,106,25,1,-10921639,1.407,1,1,2,2850,0.491,23.513,0.035,0.192
ID23357,23357,1966,0.041,455.103,72.594,0,105,105,25,1,-10921639,1.471,1,1,2,2978,0.499,88.283,0.058,0.322
ID23915,23915,1966,0.070,460.765,79.321,0,106,106,25,1,-10921639,1.565,2,1,2,3170,0.496,33.506,0.109,0.618
ID24479,24479,1966,0.062,455.427,75.793,0,107,107,25,1,-10921639,1.573,2,1,2,3186,0.495,33.802,0.102,0.588
ID24182,24182,1966,0.041,475.695,74.886,0,108,108,25,1,-10921639,1.621,2,1,2,3282,0.485,84.346,0.052,0.331
ID23635,23635,1966,0.036,465.545,80.181,0,109,109,25,1,-10921639,1.573,2,1,2,3185,0.495,95.000,0.046,0.282
ID24763,24763,1966,0.034,482.173,71.838,0,110,110,25,1,-10921639,1.450,1,1,2,2936,0.498,66.886,0.024,0.135
ID25058,25058,1966,0.030,495.102,75.037,0,111,111,25,1,-10921639,1.357,1,1,2,2747,0.479,84.022,0.007,0.039
ID23359,23359,1967,0.017,791.809,72.684,0,105,105,25,1,-10921639,1.299,1,1,2,2631,0.458,19.096,-0.027,-0.155
ID23911,23911,1967,0.027,793.965,73.772,0,106,106,25,1,-10921639,1.429,1,1,2,2893,0.495,23.508,-0.003,-0.014
ID24478,24478,1967,0.043,798.957,72.460,0,107,107,25,1,-10921639,1.596,2,1,2,3232,0.491,24.145,0.050,0.311
ID24177,24177,1967,0.029,803.661,64.549,0,108,108,25,1,-10921639,1.602,2,1,2,3245,0.490,74.566,0.027,0.169
ID23629,23629,1967,0.051,780.389,67.059,0,109,109,25,1,-10921639,1.703,2,1,2,3448,0.457,26.287,0.072,0.500
ID24765,24765,1967,0.043,767.428,84.936,0,110,110,25,1,-10921639,1.801,2,1,2,3648,0.399,65.925,0.086,0.717
ID25059,25059,1967,0.024,790.784,75.351,0,111,111,25,1,-10921639,1.417,1,1,2,2869,0.493,21.472,-0.025,-0.146
ID25936,25936,1967,0.063,781.676,87.332,0,112,112,25,1,-10921639,1.699,2,1,2,3440,0.459,32.743,0.080,0.547
ID23362,23362,1968,0.021,98.077,85.704,0,105,105,25,1,-10921639,1.268,1,1,2,2568,0.443,16.138,-0.017,-0.100
ID23919,23919,1968,0.027,95.956,89.550,0,106,106,25,1,-10921639,1.303,1,1,2,2639,0.460,16.067,0.003,0.019
ID24482,24482,1968,0.032,99.263,90.143,0,107,107,25,1,-10921639,1.447,1,1,2,2930,0.497,24.578,0.009,0.053
ID24185,24185,1968,0.040,99.794,87.444,0,108,108,25,1,-10921639,1.476,1,1,2,2988,0.500,28.909,0.012,0.069
ID23637,23637,1968,0.050,95.270,86.431,0,109,109,25,1,-10921639,1.527,2,1,2,3092,0.499,83.989,0.032,0.188
ID24769,24769,1968,0.057,100.708,94.499,0,110,110,25,1,-10921639,1.770,2,1,2,3585,0.421,34.567,0.096,0.737
ID25061,25061,1968,0.044,97.738,84.762,0,111,111,25,1,-10921639,1.609,2,1,2,3259,0.488,19.419,0.056,0.348
ID25937,25937,1968,0.035,103.396,91.298,0,112,112,25,1,-10921639,1.644,2,1,2,3330,0.479,30.757,0.035,0.234
ID27355,27355,1968,0.053,101.476,95.754,0,113,113,25,1,-10921639,1.685,2,1,2,3412,0.465,24.956,0.071,0.480
ID25646,25646,1968,0.048,104.644,94.153,0,114,114,25,1,-10921639,1.691,2,1,2,3425,0.462,26.210,0.067,0.461
ID25359,25359,1968,0.055,100.617,93.539,0,115,115,25,1,-10921639,1.638,2,1,2,3317,0.481,25.399,0.066,0.421
ID23363,23363,1969,0.066,716.020,91.776,0,105,105,25,1,-10921639,1.859,2,1,2,3765,0.348,34.308,0.099,0.965
ID23914,23914,1969,0.060,722.651,76.836,0,106,106,25,1,-10921639,1.772,2,1,2,3588,0.420,95.000,0.082,0.638
ID23367,23367,1970,0.026,942.758,104.034,0,105,105,25,1,-10921639,1.607,2,1,2,3255,0.488,69.822,0.036,0.231
ID23927,23927,1970,0.019,930.547,114.852,0,106,106,25,1,-10921639,1.540,2,1,2,3119,0.499,95.000,-0.004,-0.024
ID24491,24491,1970,0.041,923.875,117.037,0,107,107,25,1,-10921639,1.650,2,1,2,3342,0.477,29.471,0.047,0.308
ID24192,24192,1970,0.046,928.240,124.580,0,108,108,25,1,-10921639,1.677,2,1,2,3395,0.468,29.630,0.041,0.280
ID23642,23642,1970,0.043,931.259,99.714,0,109,109,25,1,-10921639,1.866,2,1,2,3778,0.341,85.078,0.057,0.590
ID24773,24773,1970,0.045,932.440,105.638,0,110,110,25,1,-10921639,1.866,2,1,2,3779,0.341,95.000,0.056,0.581
ID25072,25072,1970,0.055,933.149,107.208,0,111,111,25,1,-10921639,1.946,2,1,2,3940,0.227,43.927,0.091,1.432
ID23381,23381,1971,0.061,387.964,154.089,0,105,105,25,1,-10921639,1.731,2,1,2,3506,0.443,33.364,0.075,0.542
ID23938,23938,1971,0.052,389.456,156.387,0,106,106,25,1,-10921639,1.661,2,1,2,3363,0.474,27.941,0.057,0.380
ID24500,24500,1971,0.038,386.096,150.133,0,107,107,25,1,-10921639,1.664,2,1,2,3369,0.473,92.056,0.021,0.142
ID24203,24203,1971,0.039,385.849,152.472,0,108,108,25,1,-10921639,1.683,2,1,2,3409,0.465,95.000,0.026,0.182
ID23391,23391,1972,0.050,55.087,182.204,0,105,105,25,1,-10921639,1.571,2,1,2,3181,0.495,34.027,0.068,0.402
ID23942,23942,1972,0.080,48.688,181.175,0,106,106,25,1,-10921639,1.679,2,1,2,3399,0.467,35.139,0.128,0.816
ID24510,24510,1972,0.058,45.109,183.634,0,107,107,25,1,-10921639,1.511,2,1,2,3060,0.500,95.000,0.053,0.305
ID24214,24214,1972,0.049,45.221,185.265,0,108,108,25,1,-10921639,1.504,2,1,2,3046,0.500,27.856,0.017,0.099
ID23663,23663,1972,0.058,52.523,180.866,0,109,109,25,1,-10921639,1.579,2,1,2,3197,0.494,27.316,0.050,0.303
ID24797,24797,1972,0.056,61.125,181.916,0,110,110,25,1,-10921639,1.616,2,1,2,3273,0.486,26.374,0.066,0.412
ID25097,25097,1972,0.055,64.451,185.756,0,111,111,25,1,-10921639,1.639,2,1,2,3318,0.481,30.516,0.062,0.399
